,VG0,VG0_uncertainty,VGphi,VGphi_uncertainty,VR0,VR0_uncertainty,VRphi,VRphi_uncertainty
0,2.4821878066613836,0.000489546691695143,-0.7459618394928524,0.00019766122302309954,0.6001248092152689,0.000715217076862367,0.45296048346929824,0.0012056027131437633
1,2.427021815932291,0.0008402066524262232,-0.754040672440563,0.0003468588128278697,1.0235913828967116,0.0012031263892910943,0.19705151560576573,0.0011934023489996643
2,2.344472390520113,0.00038838687899548583,-0.7929410566252604,0.0001659685159439502,1.4463818720139359,0.0005452949063936999,-0.17880779922314688,0.0003758180112183088
3,2.291862071690184,0.00047779671601065734,-0.8264753307252771,0.0002091840487978288,1.6931790569260563,0.0006361716983873368,-0.545261057080892,0.0003725713467198655
4,2.275846299473977,0.0008480485966884128,-0.8316721906913308,0.00037397635913001564,1.7612753972492339,0.0011423087803800304,-0.8502559767009938,0.0006513954640275612
5,2.292277807406884,0.0004018041691198685,-0.8218187693182218,0.000175715534784999,1.6759574651982498,0.0005001018753576858,-1.1571752783715685,0.0002998118499897662
6,2.3752826262467974,0.0005502497084247469,-0.7802247376870115,0.00023191938820522976,1.3891613527908893,0.0007370514904636797,-1.4856911509845876,0.0005248873804809498
7,2.4605055157648503,0.00048708902285825615,-0.7291864708480498,0.0001985539877595085,0.9067530807806612,0.0006474384758485066,4.507353767154766,0.0006927036834636406
8,2.4959660200780243,0.0005626444473578848,-0.7212636148061201,0.00022596890681766642,-0.4732078866278706,0.0007654035471350682,1.1537342714451508,0.0016026521168674538
