Time(s),CH1V,CH2V
-1.650000e-03,1.066667e-02,9.600000e-03
-1.648000e-03,-2.053333e-02,-3.733333e-03
-1.646000e-03,2.853333e-02,1.840000e-02
-1.644000e-03,-2.480000e-02,8.000000e-04
-1.642000e-03,1.520000e-02,-3.733333e-03
-1.640000e-03,-6.933333e-03,-4.800000e-02
-1.638000e-03,1.866667e-03,3.173333e-02
-1.636000e-03,-1.600000e-02,1.386667e-02
-1.634000e-03,1.066667e-02,1.840000e-02
-1.632000e-03,-2.480000e-02,-2.586667e-02
-1.630000e-03,1.866667e-03,2.720000e-02
-1.628000e-03,-2.053333e-02,-1.706667e-02
-1.626000e-03,1.866667e-03,5.066667e-03
-1.624000e-03,-6.933333e-03,-1.706667e-02
-1.622000e-03,1.973333e-02,5.066667e-03
-1.620000e-03,-2.666667e-03,-8.000000e-03
-1.618000e-03,-1.146667e-02,2.266667e-02
-1.616000e-03,-2.666667e-03,-3.893333e-02
-1.614000e-03,-2.480000e-02,3.600000e-02
-1.612000e-03,-1.146667e-02,-8.000000e-03
-1.610000e-03,-2.666667e-03,1.840000e-02
-1.608000e-03,-2.053333e-02,5.066667e-03
-1.606000e-03,-2.666667e-03,3.173333e-02
-1.604000e-03,-6.933333e-03,-2.133333e-02
-1.602000e-03,-2.666667e-03,8.000000e-04
-1.600000e-03,-1.600000e-02,-2.586667e-02
-1.598000e-03,-6.933333e-03,9.600000e-03
-1.596000e-03,-2.053333e-02,-8.000000e-03
-1.594000e-03,6.400000e-03,-8.000000e-03
-1.592000e-03,-2.480000e-02,-2.133333e-02
-1.590000e-03,1.520000e-02,1.840000e-02
-1.588000e-03,-1.146667e-02,-1.253333e-02
-1.586000e-03,2.853333e-02,-3.733333e-03
-1.584000e-03,6.400000e-03,8.000000e-04
-1.582000e-03,1.866667e-03,9.600000e-03
-1.580000e-03,-6.933333e-03,-8.000000e-03
-1.578000e-03,1.066667e-02,1.386667e-02
-1.576000e-03,6.400000e-03,-8.000000e-03
-1.574000e-03,-2.053333e-02,1.386667e-02
-1.572000e-03,-2.053333e-02,-8.000000e-03
-1.570000e-03,-2.053333e-02,3.600000e-02
-1.568000e-03,-1.146667e-02,8.000000e-04
-1.566000e-03,1.973333e-02,3.173333e-02
-1.564000e-03,-2.053333e-02,-8.000000e-03
-1.562000e-03,6.400000e-03,1.840000e-02
-1.560000e-03,-2.053333e-02,1.386667e-02
-1.558000e-03,1.066667e-02,2.266667e-02
-1.556000e-03,-6.933333e-03,8.000000e-04
-1.554000e-03,1.520000e-02,1.386667e-02
-1.552000e-03,-6.933333e-03,-8.000000e-03
-1.550000e-03,1.866667e-03,3.600000e-02
-1.548000e-03,-1.600000e-02,-1.706667e-02
-1.546000e-03,1.866667e-03,2.720000e-02
-1.544000e-03,-6.933333e-03,-8.000000e-03
-1.542000e-03,-2.053333e-02,1.840000e-02
-1.540000e-03,-6.933333e-03,8.000000e-04
-1.538000e-03,4.598933e+00,9.333333e-02
-1.536000e-03,4.545600e+00,3.805333e-01
-1.534000e-03,4.509867e+00,9.413334e-01
-1.532000e-03,4.456533e+00,1.604000e+00
-1.530000e-03,4.478667e+00,2.403467e+00
-1.528000e-03,4.425333e+00,3.224800e+00
-1.526000e-03,4.434400e+00,4.103734e+00
-1.524000e-03,4.443200e+00,4.925333e+00
-1.522000e-03,4.465333e+00,5.720267e+00
-1.520000e-03,4.469867e+00,6.356267e+00
-1.518000e-03,4.514400e+00,6.912800e+00
-1.516000e-03,4.536533e+00,7.279467e+00
-1.514000e-03,4.594400e+00,7.482667e+00
-1.512000e-03,4.598933e+00,7.540000e+00
-1.510000e-03,4.652267e+00,7.447200e+00
-1.508000e-03,4.669867e+00,7.169067e+00
-1.506000e-03,4.692267e+00,6.811200e+00
-1.504000e-03,4.687733e+00,6.285600e+00
-1.502000e-03,4.718934e+00,5.777600e+00
-1.500000e-03,4.705600e+00,5.185867e+00
-1.498000e-03,4.714400e+00,4.660267e+00
-1.496000e-03,4.678934e+00,4.112534e+00
-1.494000e-03,4.683200e+00,3.670933e+00
-1.492000e-03,4.656533e+00,3.286667e+00
-1.490000e-03,4.661067e+00,3.043733e+00
-1.488000e-03,4.629867e+00,2.845067e+00
-1.486000e-03,4.629867e+00,2.787733e+00
-1.484000e-03,4.598933e+00,2.778667e+00
-1.482000e-03,4.572267e+00,2.929067e+00
-1.480000e-03,4.554400e+00,3.101333e+00
-1.478000e-03,4.554400e+00,3.401600e+00
-1.476000e-03,4.523200e+00,3.706400e+00
-1.474000e-03,4.545600e+00,4.059733e+00
-1.472000e-03,4.527733e+00,4.386400e+00
-1.470000e-03,4.541067e+00,4.735467e+00
-1.468000e-03,4.532000e+00,5.062133e+00
-1.466000e-03,4.554400e+00,5.327200e+00
-1.464000e-03,4.541067e+00,5.504000e+00
-1.462000e-03,4.576533e+00,5.671733e+00
-1.460000e-03,4.563200e+00,5.720267e+00
-1.458000e-03,4.603200e+00,5.751200e+00
-1.456000e-03,4.621067e+00,5.689333e+00
-1.454000e-03,4.634400e+00,5.574667e+00
-1.452000e-03,4.612267e+00,5.380267e+00
-1.450000e-03,4.647733e+00,5.221334e+00
-1.448000e-03,4.629867e+00,4.969333e+00
-1.446000e-03,4.652267e+00,4.784000e+00
-1.444000e-03,4.638933e+00,4.536533e+00
-1.442000e-03,4.656533e+00,4.373333e+00
-1.440000e-03,4.621067e+00,4.148000e+00
-1.438000e-03,4.621067e+00,4.028800e+00
-1.436000e-03,4.603200e+00,3.922667e+00
-1.434000e-03,4.607733e+00,3.887467e+00
-1.432000e-03,4.598933e+00,3.825600e+00
-1.430000e-03,4.603200e+00,3.905067e+00
-1.428000e-03,4.576533e+00,3.927200e+00
-1.426000e-03,4.594400e+00,4.059733e+00
-1.424000e-03,4.576533e+00,4.143467e+00
-1.422000e-03,4.581067e+00,4.306933e+00
-1.420000e-03,4.567733e+00,4.426133e+00
-1.418000e-03,4.567733e+00,4.567467e+00
-1.416000e-03,4.585600e+00,4.700000e+00
-1.414000e-03,4.581067e+00,4.837067e+00
-1.412000e-03,4.585600e+00,4.925333e+00
-1.410000e-03,4.598933e+00,5.018133e+00
-1.408000e-03,4.585600e+00,5.053333e+00
-1.406000e-03,4.607733e+00,5.084267e+00
-1.404000e-03,4.594400e+00,5.044533e+00
-1.402000e-03,4.629867e+00,5.013600e+00
-1.400000e-03,4.621067e+00,4.934134e+00
-1.398000e-03,4.629867e+00,4.903200e+00
-1.396000e-03,4.598933e+00,4.788267e+00
-1.394000e-03,4.616533e+00,4.700000e+00
-1.392000e-03,4.612267e+00,4.607200e+00
-1.390000e-03,4.638933e+00,4.549867e+00
-1.388000e-03,4.603200e+00,4.448267e+00
-1.386000e-03,4.607733e+00,4.390934e+00
-1.384000e-03,4.585600e+00,4.337867e+00
-1.382000e-03,4.594400e+00,4.320267e+00
-1.380000e-03,4.612267e+00,4.271733e+00
-1.378000e-03,4.598933e+00,4.302667e+00
-1.376000e-03,4.576533e+00,4.302667e+00
-1.374000e-03,4.585600e+00,4.364267e+00
-1.372000e-03,4.589867e+00,4.404000e+00
-1.370000e-03,4.585600e+00,4.470400e+00
-1.368000e-03,4.576533e+00,4.488000e+00
-1.366000e-03,4.594400e+00,4.585333e+00
-1.364000e-03,4.567733e+00,4.616000e+00
-1.362000e-03,4.598933e+00,4.682400e+00
-1.360000e-03,4.572267e+00,4.717600e+00
-1.358000e-03,4.594400e+00,4.757333e+00
-1.356000e-03,4.572267e+00,4.757333e+00
-1.354000e-03,4.594400e+00,4.784000e+00
-1.352000e-03,4.598933e+00,4.761867e+00
-1.350000e-03,4.589867e+00,4.775200e+00
-1.348000e-03,4.585600e+00,4.713334e+00
-1.346000e-03,4.603200e+00,4.739733e+00
-1.344000e-03,4.612267e+00,4.695734e+00
-1.342000e-03,4.594400e+00,4.660267e+00
-1.340000e-03,4.589867e+00,4.580800e+00
-1.338000e-03,4.629867e+00,4.567467e+00
-1.336000e-03,4.589867e+00,4.518933e+00
-1.334000e-03,4.621067e+00,4.532267e+00
-1.332000e-03,4.612267e+00,4.479200e+00
-1.330000e-03,4.598933e+00,4.479200e+00
-1.328000e-03,4.581067e+00,4.461600e+00
-1.326000e-03,4.594400e+00,4.465867e+00
-1.324000e-03,4.598933e+00,4.461600e+00
-1.322000e-03,4.607733e+00,4.492533e+00
-1.320000e-03,4.603200e+00,4.492533e+00
-1.318000e-03,4.594400e+00,4.518933e+00
-1.316000e-03,4.576533e+00,4.541067e+00
-1.314000e-03,4.594400e+00,4.576267e+00
-1.312000e-03,4.589867e+00,4.589600e+00
-1.310000e-03,4.607733e+00,4.620533e+00
-1.308000e-03,4.585600e+00,4.602933e+00
-1.306000e-03,4.612267e+00,4.651467e+00
-1.304000e-03,4.598933e+00,4.660267e+00
-1.302000e-03,4.594400e+00,4.664800e+00
-1.300000e-03,4.594400e+00,4.664800e+00
-1.298000e-03,4.616533e+00,4.677867e+00
-1.296000e-03,4.567733e+00,4.651467e+00
-1.294000e-03,4.603200e+00,4.664800e+00
-1.292000e-03,4.598933e+00,4.620533e+00
-1.290000e-03,4.621067e+00,4.629333e+00
-1.288000e-03,4.589867e+00,4.589600e+00
-1.286000e-03,4.607733e+00,4.594133e+00
-1.284000e-03,4.572267e+00,4.549867e+00
-1.282000e-03,4.629867e+00,4.558667e+00
-1.280000e-03,4.563200e+00,4.523467e+00
-1.278000e-03,4.607733e+00,4.545333e+00
-1.276000e-03,4.594400e+00,4.536533e+00
-1.274000e-03,4.616533e+00,4.541067e+00
-1.272000e-03,4.563200e+00,4.527733e+00
-1.270000e-03,4.585600e+00,4.554400e+00
-1.268000e-03,4.589867e+00,4.518933e+00
-1.266000e-03,4.589867e+00,4.558667e+00
-1.264000e-03,4.576533e+00,4.549867e+00
-1.262000e-03,4.598933e+00,4.576267e+00
-1.260000e-03,4.576533e+00,4.563200e+00
-1.258000e-03,4.594400e+00,4.616000e+00
-1.256000e-03,4.585600e+00,4.589600e+00
-1.254000e-03,4.607733e+00,4.616000e+00
-1.252000e-03,4.585600e+00,4.602933e+00
-1.250000e-03,4.598933e+00,4.589600e+00
-1.248000e-03,4.581067e+00,4.594133e+00
-1.246000e-03,4.598933e+00,4.616000e+00
-1.244000e-03,4.585600e+00,4.602933e+00
-1.242000e-03,4.594400e+00,4.642667e+00
-1.240000e-03,4.598933e+00,4.580800e+00
-1.238000e-03,4.576533e+00,4.625067e+00
-1.236000e-03,4.585600e+00,4.585333e+00
-1.234000e-03,4.594400e+00,4.602933e+00
-1.232000e-03,4.585600e+00,4.541067e+00
-1.230000e-03,4.607733e+00,4.589600e+00
-1.228000e-03,4.576533e+00,4.563200e+00
-1.226000e-03,4.585600e+00,4.572000e+00
-1.224000e-03,4.589867e+00,4.563200e+00
-1.222000e-03,4.585600e+00,4.576267e+00
-1.220000e-03,4.598933e+00,4.549867e+00
-1.218000e-03,4.585600e+00,4.585333e+00
-1.216000e-03,4.594400e+00,4.572000e+00
-1.214000e-03,4.581067e+00,4.580800e+00
-1.212000e-03,4.598933e+00,4.558667e+00
-1.210000e-03,4.585600e+00,4.589600e+00
-1.208000e-03,4.572267e+00,4.572000e+00
-1.206000e-03,4.598933e+00,4.589600e+00
-1.204000e-03,4.594400e+00,4.580800e+00
-1.202000e-03,4.607733e+00,4.589600e+00
-1.200000e-03,4.581067e+00,4.585333e+00
-1.198000e-03,4.589867e+00,4.589600e+00
-1.196000e-03,4.598933e+00,4.572000e+00
-1.194000e-03,4.598933e+00,4.611733e+00
-1.192000e-03,4.576533e+00,4.594133e+00
-1.190000e-03,4.607733e+00,4.616000e+00
-1.188000e-03,4.589867e+00,4.602933e+00
-1.186000e-03,4.594400e+00,4.611733e+00
-1.184000e-03,4.581067e+00,4.602933e+00
-1.182000e-03,4.589867e+00,4.598400e+00
-1.180000e-03,4.589867e+00,4.580800e+00
-1.178000e-03,4.612267e+00,4.607200e+00
-1.176000e-03,4.585600e+00,4.580800e+00
-1.174000e-03,4.598933e+00,4.589600e+00
-1.172000e-03,4.581067e+00,4.572000e+00
-1.170000e-03,4.616533e+00,4.589600e+00
-1.168000e-03,4.585600e+00,4.563200e+00
-1.166000e-03,4.607733e+00,4.594133e+00
-1.164000e-03,4.589867e+00,4.580800e+00
-1.162000e-03,4.585600e+00,4.607200e+00
-1.160000e-03,4.576533e+00,4.563200e+00
-1.158000e-03,4.594400e+00,4.616000e+00
-1.156000e-03,4.581067e+00,4.585333e+00
-1.154000e-03,4.603200e+00,4.585333e+00
-1.152000e-03,4.585600e+00,4.572000e+00
-1.150000e-03,4.585600e+00,4.598400e+00
-1.148000e-03,4.589867e+00,4.572000e+00
-1.146000e-03,4.598933e+00,4.589600e+00
-1.144000e-03,4.581067e+00,4.572000e+00
-1.142000e-03,4.607733e+00,4.598400e+00
-1.140000e-03,4.585600e+00,4.563200e+00
-1.138000e-03,4.594400e+00,4.602933e+00
-1.136000e-03,4.585600e+00,4.598400e+00
-1.134000e-03,4.594400e+00,4.585333e+00
-1.132000e-03,4.567733e+00,4.580800e+00
-1.130000e-03,4.598933e+00,4.580800e+00
-1.128000e-03,4.581067e+00,4.567467e+00
-1.126000e-03,4.585600e+00,4.589600e+00
-1.124000e-03,4.572267e+00,4.576267e+00
-1.122000e-03,4.576533e+00,4.576267e+00
-1.120000e-03,4.581067e+00,4.558667e+00
-1.118000e-03,4.598933e+00,4.576267e+00
-1.116000e-03,4.585600e+00,4.558667e+00
-1.114000e-03,4.598933e+00,4.589600e+00
-1.112000e-03,4.576533e+00,4.554400e+00
-1.110000e-03,4.598933e+00,4.589600e+00
-1.108000e-03,4.576533e+00,4.585333e+00
-1.106000e-03,4.594400e+00,4.580800e+00
-1.104000e-03,4.585600e+00,4.567467e+00
-1.102000e-03,4.598933e+00,4.598400e+00
-1.100000e-03,4.576533e+00,4.563200e+00
-1.098000e-03,4.594400e+00,4.576267e+00
-1.096000e-03,4.576533e+00,4.576267e+00
-1.094000e-03,4.594400e+00,4.607200e+00
-1.092000e-03,4.589867e+00,4.567467e+00
-1.090000e-03,4.572267e+00,4.607200e+00
-1.088000e-03,4.558933e+00,4.558667e+00
-1.086000e-03,4.598933e+00,4.589600e+00
-1.084000e-03,4.581067e+00,4.572000e+00
-1.082000e-03,4.594400e+00,4.585333e+00
-1.080000e-03,4.581067e+00,4.563200e+00
-1.078000e-03,4.589867e+00,4.602933e+00
-1.076000e-03,4.598933e+00,4.558667e+00
-1.074000e-03,4.594400e+00,4.576267e+00
-1.072000e-03,4.589867e+00,4.572000e+00
-1.070000e-03,4.616533e+00,4.580800e+00
-1.068000e-03,4.563200e+00,4.576267e+00
-1.066000e-03,4.585600e+00,4.576267e+00
-1.064000e-03,4.576533e+00,4.563200e+00
-1.062000e-03,4.581067e+00,4.576267e+00
-1.060000e-03,4.572267e+00,4.563200e+00
-1.058000e-03,4.572267e+00,4.589600e+00
-1.056000e-03,4.576533e+00,4.576267e+00
-1.054000e-03,4.598933e+00,4.576267e+00
-1.052000e-03,4.581067e+00,4.585333e+00
-1.050000e-03,4.594400e+00,4.589600e+00
-1.048000e-03,4.585600e+00,4.563200e+00
-1.046000e-03,4.589867e+00,4.572000e+00
-1.044000e-03,4.598933e+00,4.576267e+00
-1.042000e-03,4.598933e+00,4.576267e+00
-1.040000e-03,4.576533e+00,4.580800e+00
-1.038000e-03,4.607733e+00,4.607200e+00
-1.036000e-03,4.576533e+00,4.576267e+00
-1.034000e-03,4.598933e+00,4.589600e+00
-1.032000e-03,4.589867e+00,4.572000e+00
-1.030000e-03,4.598933e+00,4.589600e+00
-1.028000e-03,4.594400e+00,4.567467e+00
-1.026000e-03,4.594400e+00,4.598400e+00
-1.024000e-03,4.563200e+00,4.563200e+00
-1.022000e-03,1.520000e-02,4.505600e+00
-1.020000e-03,3.306667e-02,4.148000e+00
-1.018000e-03,8.186667e-02,3.640000e+00
-1.016000e-03,8.186667e-02,2.920000e+00
-1.014000e-03,1.306667e-01,2.186933e+00
-1.012000e-03,1.130667e-01,1.303733e+00
-1.010000e-03,1.264000e-01,5.042667e-01
-1.008000e-03,1.264000e-01,-3.216000e-01
-1.006000e-03,1.264000e-01,-1.063733e+00
-1.004000e-03,9.520000e-02,-1.713067e+00
-1.002000e-03,9.520000e-02,-2.225333e+00
-1.000000e-03,4.186667e-02,-2.627200e+00
-9.980000e-04,2.400000e-02,-2.804000e+00
-9.960000e-04,-6.933333e-03,-2.887733e+00
-9.940000e-04,-2.053333e-02,-2.790667e+00
-9.920000e-04,-5.146667e-02,-2.587467e+00
-9.900000e-04,-6.933334e-02,-2.189867e+00
-9.880000e-04,-8.720000e-02,-1.761600e+00
-9.860000e-04,-7.386667e-02,-1.240267e+00
-9.840000e-04,-1.093333e-01,-7.237334e-01
-9.820000e-04,-9.146667e-02,-1.760000e-01
-9.800000e-04,-1.005333e-01,3.144000e-01
-9.780000e-04,-6.933334e-02,8.266667e-01
-9.760000e-04,-6.933334e-02,1.180000e+00
-9.740000e-04,-5.146667e-02,1.520000e+00
-9.720000e-04,-3.386667e-02,1.696800e+00
-9.700000e-04,-2.053333e-02,1.824800e+00
-9.680000e-04,-2.933333e-02,1.798400e+00
-9.660000e-04,1.973333e-02,1.723200e+00
-9.640000e-04,1.973333e-02,1.550933e+00
-9.620000e-04,6.853333e-02,1.312533e+00
-9.600000e-04,5.066667e-02,9.768000e-01
-9.580000e-04,6.400000e-02,6.544000e-01
-9.560000e-04,5.973333e-02,3.232000e-01
-9.540000e-04,5.973333e-02,-1.706667e-02
-9.520000e-04,4.640000e-02,-3.658667e-01
-9.500000e-04,5.066667e-02,-5.824000e-01
-9.480000e-04,2.400000e-02,-8.605334e-01
-9.460000e-04,2.400000e-02,-9.973333e-01
-9.440000e-04,-6.933333e-03,-1.121067e+00
-9.420000e-04,-2.666667e-03,-1.125600e+00
-9.400000e-04,-2.480000e-02,-1.112267e+00
-9.380000e-04,-3.386667e-02,-1.010667e+00
-9.360000e-04,-2.480000e-02,-8.914667e-01
-9.340000e-04,-2.666667e-03,-7.146667e-01
-9.320000e-04,-3.813333e-02,-5.336000e-01
-9.300000e-04,-2.480000e-02,-2.952000e-01
-9.280000e-04,-6.053333e-02,-1.008000e-01
-9.260000e-04,-2.480000e-02,1.421333e-01
-9.240000e-04,-5.146667e-02,3.274667e-01
-9.220000e-04,-4.266667e-02,4.821333e-01
-9.200000e-04,-3.386667e-02,5.970667e-01
-9.180000e-04,-6.933333e-03,7.117333e-01
-9.160000e-04,-2.053333e-02,7.293333e-01
-9.140000e-04,1.520000e-02,7.514667e-01
-9.120000e-04,1.973333e-02,6.808000e-01
-9.100000e-04,1.520000e-02,6.410667e-01
