t;y;v;
3,330254E-2;1,699298E-2;1,101197E-3
6,660508E-2;1,697301E-2;3,281177E-3
9,990761E-2;1,687959E-2;5,864634E-3
1,332102E-1;1,686092E-2;1,007752E-2
1,665127E-1;1,677318E-2;1,181966E-2
1,998152E-1;1,678030E-2;1,471443E-2
2,331178E-1;1,671424E-2;1,725769E-2
2,664203E-1;1,670601E-2;2,053538E-2
2,997228E-1;1,682075E-2;2,509293E-2
3,330254E-1;1,672753E-2;2,749693E-2
3,663279E-1;1,672529E-2;2,897183E-2
3,996305E-1;1,666537E-2;3,251045E-2
4,329330E-1;1,641728E-2;3,743106E-2
4,662355E-1;1,630383E-2;3,978918E-2
4,995381E-1;1,605806E-2;4,236886E-2
5,328406E-1;1,587171E-2;4,598830E-2
5,661431E-1;1,568277E-2;4,884709E-2
5,994457E-1;1,548010E-2;5,093143E-2
6,327482E-1;1,519883E-2;5,185002E-2
6,660508E-1;1,503063E-2;5,634448E-2
6,993533E-1;1,479195E-2;6,110454E-2
7,326558E-1;1,449330E-2;6,320722E-2
7,659584E-1;1,418677E-2;6,448277E-2
7,992609E-1;1,389901E-2;6,674796E-2
8,325634E-1;1,370196E-2;7,043160E-2
8,658660E-1;1,341670E-2;7,255789E-2
8,991685E-1;1,315279E-2;7,601414E-2
9,324711E-1;1,285900E-2;7,954705E-2
9,657736E-1;1,256450E-2;8,197067E-2
9,990761E-1;1,225557E-2;8,399816E-2
1,032379E0;1,187984E-2;8,742310E-2
1,065681E0;1,154755E-2;8,940082E-2
1,098984E0;1,129227E-2;9,164645E-2
1,132286E0;1,097098E-2;9,453583E-2
1,165589E0;1,068318E-2;9,611511E-2
1,198891E0;1,038997E-2;9,811590E-2
1,232194E0;1,007877E-2;9,984845E-2
1,265496E0;9,746852E-3;1,021217E-1
1,298799E0;9,422465E-3;1,040920E-1
1,332102E0;9,099855E-3;1,052703E-1
1,365404E0;8,753234E-3;1,087688E-1
1,398707E0;8,395432E-3;1,116718E-1
1,432009E0;8,006857E-3;1,121655E-1
1,465312E0;7,644433E-3;1,142838E-1
1,498614E0;7,353832E-3;1,177181E-1
1,531917E0;7,075892E-3;1,205168E-1
1,565219E0;6,807038E-3;1,213233E-1
1,598522E0;6,460747E-3;1,224905E-1
1,631824E0;6,218111E-3;1,238812E-1
1,665127E0;5,951092E-3;1,235495E-1
