t           x
0.000000000	0.006696798
0.001041667	0.006690996
0.002083333	0.005827253
0.003125000	0.006015745
0.004166667	0.005947313
0.005208333	0.006103446
0.006250000	0.006275401
0.007291667	0.006281183
0.008333333	0.006319140
0.009375000	0.006309317
0.010416670	0.006196278
0.011458330	0.006191339
0.012500000	0.006197852
0.013541670	0.005733778
0.014583330	0.005755464
0.015625000	0.006023982
0.016666670	0.006200689
0.017708330	0.006238663
0.018750000	0.006498893
0.019791670	0.006720132
0.020833330	0.006470200
0.021875000	0.005244527
0.022916670	0.005336686
0.023958330	0.005592754
0.025000000	0.005519769
0.026041670	0.005472224
0.027083330	0.005410635
0.028125000	0.005790779
0.029166670	0.005469775
0.030208330	0.005577209
0.031250000	0.000582725
0.032291670	0.000633314
0.033333330	0.000446567
0.034375000	0.000374082
0.035416670	0.000535955
0.036458330	0.000383361
0.037500000	0.000198821
0.038541670	0.000344780
0.039583330	0.000385192
0.040625000	0.000243748
0.041666670	-0.003496352
0.042708330	-0.003536198
0.043750000	-0.003584802
0.044791670	-0.004260077
0.045833330	-0.004176771
0.046875000	-0.004196039
0.047916670	-0.003925629
0.048958330	-0.004112755
0.050000000	-0.004399433
0.051041670	-0.004469055
0.052083330	-0.004505615
0.053125000	-0.004707420
0.054166670	-0.010489050
0.055208330	-0.010471690
0.056250000	-0.010527250
0.057291670	-0.010963580
0.058333330	-0.011160690
0.059375000	-0.011624380
0.060416670	-0.011490480
0.061458330	-0.011535260
0.062500000	-0.011616840
0.063541670	-0.012958330
0.064583330	-0.013588140
0.065625000	-0.014022140
0.066666670	-0.017481760
0.067708330	-0.018089500
0.068750000	-0.018360820
0.069791670	-0.018578870
0.070833330	-0.018790710
0.071875000	-0.020884630
0.072916670	-0.021283210
0.073958330	-0.021901510
0.075000000	-0.022077840
0.076041670	-0.022635450
0.077083330	-0.023883490
0.078125000	-0.025231360
0.079166670	-0.025307280
0.080208330	-0.026003160
0.081250000	-0.026708560
0.082291670	-0.033215340
0.083333330	-0.033423200
0.084375000	-0.034325220
0.085416670	-0.035200180
0.086458330	-0.035973420
0.087500000	-0.037272640
0.088541670	-0.037988700
0.089583330	-0.038630720
0.090625000	-0.039268950
0.091666670	-0.040929050
0.092708330	-0.042258710
0.093750000	-0.043229340
0.094791670	-0.043933590
0.095833330	-0.044869840
0.096875000	-0.045581840
0.097916670	-0.046649940
0.098958330	-0.047821250
0.100000000	-0.048859740
0.101041700	-0.050203580
0.102083300	-0.050790810
0.103125000	-0.052020240
0.104166700	-0.053505910
0.105208300	-0.054934390
0.106250000	-0.056135070
0.107291700	-0.057173400
0.108333300	-0.058112100
0.109375000	-0.059655510
0.110416700	-0.060502010
0.111458300	-0.061587660
0.112500000	-0.064099780
0.113541700	-0.065322100
0.114583300	-0.066854860
0.115625000	-0.068090940
0.116666700	-0.069492810
0.117708300	-0.070959600
0.118750000	-0.071754290
0.119791700	-0.073089460
0.120833300	-0.075014410
0.121875000	-0.076357530
0.122916700	-0.077336810
0.123958300	-0.078782840
0.125000000	-0.080368350
0.126041700	-0.082164260
0.127083300	-0.083381530
0.128125000	-0.085418710
0.129166700	-0.086866310
0.130208300	-0.087501910
0.131250000	-0.089381160
0.132291700	-0.091068830
0.133333300	-0.092022080
0.134375000	-0.093557940
0.135416700	-0.095434800
0.136458300	-0.096480990
0.137500000	-0.097879300
0.138541700	-0.099709210
0.139583300	-0.101204100
0.140625000	-0.102663700
0.141666700	-0.104647300
0.142708300	-0.105473300
0.143750000	-0.106691800
0.144791700	-0.109111300
0.145833300	-0.110462000
0.146875000	-0.111971600
0.147916700	-0.114117700
0.148958300	-0.115347300
0.150000000	-0.116996200
0.151041700	-0.118835500
0.152083300	-0.120154000
0.153125000	-0.121206900
0.154166700	-0.122915100
0.155208300	-0.124703800
0.156250000	-0.126588600
0.157291700	-0.128284400
0.158333300	-0.129540600
0.159375000	-0.131795400
0.160416700	-0.133376100
0.161458300	-0.135116700
0.162500000	-0.137057400
0.163541700	-0.138616700
0.164583300	-0.140034400
0.165625000	-0.141775600
0.166666700	-0.143556700
0.167708300	-0.145331200
0.168750000	-0.147037600
0.169791700	-0.148937900
0.170833300	-0.150236600
0.171875000	-0.152179900
0.172916700	-0.153987600
0.173958300	-0.155861300
0.175000000	-0.157335800
0.176041700	-0.158645000
0.177083300	-0.161427700
0.178125000	-0.162654000
0.179166700	-0.164371600
0.180208300	-0.166707100
0.181250000	-0.168320700
0.182291700	-0.170465700
0.183333300	-0.172683400
0.184375000	-0.174861200
0.185416700	-0.176781900
0.186458300	-0.178313900
0.187500000	-0.180391500
0.188541700	-0.182652800
0.189583300	-0.184856200
0.190625000	-0.186622500
0.191666700	-0.188795500
0.192708300	-0.191109300
0.193750000	-0.192539100
0.194791700	-0.194882400
0.195833300	-0.196687800
0.196875000	-0.199277300
0.197916700	-0.201232500
0.198958300	-0.203614900
0.200000000	-0.205653400
0.201041700	-0.208025500
0.202083300	-0.210236300
0.203125000	-0.212325500
0.204166700	-0.215608300
0.205208300	-0.218145800
0.206250000	-0.220380000
0.207291700	-0.222205200
0.208333300	-0.224619100
0.209375000	-0.226837100
0.210416700	-0.229313800
0.211458300	-0.231301800
0.212500000	-0.234114000
0.213541700	-0.236140300
0.214583300	-0.239073600
0.215625000	-0.240807700
0.216666700	-0.243264100
0.217708300	-0.245441300
0.218750000	-0.248048500
0.219791700	-0.250413400
0.220833300	-0.249989100
0.221875000	-0.252421200
0.222916700	-0.254952500
0.223958300	-0.256820400
0.225000000	-0.259600500
0.226041700	-0.261410700
0.227083300	-0.264180900
0.228125000	-0.266278800
0.229166700	-0.268934500
0.230208300	-0.271331600
0.231250000	-0.274214600
0.232291700	-0.276439900
0.233333300	-0.278515300
0.234375000	-0.280753800
0.235416700	-0.283317800
0.236458300	-0.285799200
0.237500000	-0.288147700
0.238541700	-0.290789900
0.239583300	-0.293110400
0.240625000	-0.296607200
0.241666700	-0.298933900
0.242708300	-0.301645900
0.243750000	-0.304012800
0.244791700	-0.306886700
0.245833300	-0.309226800
0.246875000	-0.311799900
0.247916700	-0.314899100
0.248958300	-0.317251200
0.250000000	-0.320100300
0.251041700	-0.322344400
0.252083300	-0.325037500
0.253125000	-0.327441000
0.254166700	-0.329943900
0.255208300	-0.332599600
0.256250000	-0.335129300
0.257291700	-0.337947500
0.258333300	-0.341071100
0.259375000	-0.343673600
0.260416700	-0.346434000
0.261458300	-0.349233700
0.262500000	-0.351787300
0.263541700	-0.354699600
0.264583300	-0.359541500
0.265625000	-0.362873600
0.266666700	-0.364621000
0.267708300	-0.367860400
0.268750000	-0.370753600
0.269791700	-0.373679300
0.270833300	-0.376602900
0.271875000	-0.379578300
0.272916700	-0.382470600
0.273958300	-0.385519500
0.275000000	-0.388406800
0.276041700	-0.391058800
0.277083300	-0.394150700
0.278125000	-0.393922300
0.279166700	-0.397025200
0.280208300	-0.399773600
0.281250000	-0.403083500
0.282291700	-0.406475300
0.283333300	-0.408867400
0.284375000	-0.411617600
0.285416700	-0.415038500
0.286458300	-0.417606800
0.287500000	-0.420896300
0.288541700	-0.424405100
0.289583300	-0.427089900
0.290625000	-0.431216700
0.291666700	-0.434844900
0.292708300	-0.437426400
0.293750000	-0.440816000
0.294791700	-0.444383300
0.295833300	-0.447313000
0.296875000	-0.450673700
0.297916700	-0.453832700
0.298958300	-0.456961100
0.300000000	-0.459804700
0.301041700	-0.463148700
0.302083300	-0.466127400
0.303125000	-0.469290300
0.304166700	-0.472753700
0.305208300	-0.474921100
0.306250000	-0.478598200
0.307291700	-0.481534800
0.308333300	-0.484860000
0.309375000	-0.488321500
0.310416700	-0.491701100
0.311458300	-0.494590200
0.312500000	-0.497983900
0.313541700	-0.502014200
0.314583300	-0.505580300
0.315625000	-0.508367300
0.316666700	-0.511401300
0.317708300	-0.516877300
0.318750000	-0.520552000
0.319791700	-0.524012700
0.320833300	-0.526914700
0.321875000	-0.530731000
0.322916700	-0.534402600
0.323958300	-0.537560200
0.325000000	-0.540850300
0.326041700	-0.544367600
0.327083300	-0.548120000
0.328125000	-0.550930800
0.329166700	-0.554491700
0.330208300	-0.558368600
0.331250000	-0.561984300
0.332291700	-0.565516300
0.333333300	-0.568674200
0.334375000	-0.572181100
0.335416700	-0.575817900
0.336458300	-0.579620300
0.337500000	-0.580977100
0.338541700	-0.584843900
0.339583300	-0.588899500
0.340625000	-0.591990500
0.341666700	-0.595841400
0.342708300	-0.599319000
0.343750000	-0.603050400
0.344791700	-0.606205500
0.345833300	-0.610336900
0.346875000	-0.614558400
0.347916700	-0.617837400
0.348958300	-0.621773800
0.350000000	-0.625352300
0.351041700	-0.629116200
0.352083300	-0.633348000
0.353125000	-0.636587000
0.354166700	-0.640219700
0.355208300	-0.643865300
0.356250000	-0.648573200
0.357291700	-0.652480400
0.358333300	-0.656711200
0.359375000	-0.660429000
0.360416700	-0.663456400
0.361458300	-0.667401700
0.362500000	-0.671484900
0.363541700	-0.675728400
0.364583300	-0.680185000
0.365625000	-0.683665100
0.366666700	-0.687155000
0.367708300	-0.691398300
0.368750000	-0.695138300
0.369791700	-0.699641900
0.370833300	-0.703169500
0.371875000	-0.707072600
0.372916700	-0.710747600
0.373958300	-0.714459500
0.375000000	-0.718849300
0.376041700	-0.722617500
0.377083300	-0.726374300
0.378125000	-0.730737500
0.379166700	-0.735251800
0.380208300	-0.739535300
0.381250000	-0.743879200
0.382291700	-0.748506800
0.383333300	-0.752199800
0.384375000	-0.756139000
0.385416700	-0.760286700
0.386458300	-0.764498700
0.387500000	-0.768344800
0.388541700	-0.772903200
0.389583300	-0.777061700
0.390625000	-0.781521200
0.391666700	-0.785985500
0.392708300	-0.790155100
0.393750000	-0.793927800
0.394791700	-0.798145500
0.395833300	-0.802331900
0.396875000	-0.806614900
0.397916700	-0.811559000
0.398958300	-0.816015700
0.400000000	-0.820654700
0.401041700	-0.822808100
0.402083300	-0.827389300
0.403125000	-0.831710200
0.404166700	-0.836447700
0.405208300	-0.841171400
0.406250000	-0.845444000
0.407291700	-0.850200800
0.408333300	-0.854676300
0.409375000	-0.859472300
0.410416700	-0.863781900
0.411458300	-0.868360000
0.412500000	-0.872946000
0.413541700	-0.877906600
0.414583300	-0.882696900
0.415625000	-0.887262400
0.416666700	-0.891657900
0.417708300	-0.896699600
0.418750000	-0.901002300
0.419791700	-0.906130600
0.420833300	-0.910815200
0.421875000	-0.915159000
0.422916700	-0.919955300
0.423958300	-0.920705900
0.425000000	-0.925036000
0.426041700	-0.929525300
0.427083300	-0.934444800
0.428125000	-0.938959900
0.429166700	-0.943804900
0.430208300	-0.948898900
0.431250000	-0.953852000
0.432291700	-0.959157000
0.433333300	-0.962769500
0.434375000	-0.966567200
0.435416700	-0.971205400
0.436458300	-0.976634700
0.437500000	-0.981115400
0.438541700	-0.988302000
