Time(s),CH1V,CH2V
-1.905000e-03,2.426133e+00,-3.964000e-02
-1.900000e-03,2.431733e+00,-3.894667e-02
-1.895000e-03,2.424000e+00,-3.714667e-02
-1.890000e-03,2.422933e+00,-3.833333e-02
-1.885000e-03,2.414133e+00,-3.590667e-02
-1.880000e-03,2.414133e+00,-3.273333e-02
-1.875000e-03,2.419733e+00,-3.205333e-02
-1.870000e-03,2.416267e+00,-2.888000e-02
-1.865000e-03,2.412000e+00,-3.098667e-02
-1.860000e-03,2.427467e+00,-2.750667e-02
-1.855000e-03,2.425067e+00,-2.545333e-02
-1.850000e-03,2.425067e+00,-2.552000e-02
-1.845000e-03,2.420800e+00,-2.384000e-02
-1.840000e-03,2.409867e+00,-2.178667e-02
-1.835000e-03,2.429600e+00,-2.110667e-02
-1.830000e-03,2.425067e+00,-1.905333e-02
-1.825000e-03,2.417600e+00,-1.681333e-02
-1.820000e-03,2.427467e+00,-1.805333e-02
-1.815000e-03,2.425067e+00,-1.669333e-02
-1.810000e-03,2.436000e+00,-1.420000e-02
-1.805000e-03,2.419733e+00,-1.245333e-02
-1.800000e-03,2.405333e+00,-1.282667e-02
-1.795000e-03,2.437333e+00,-1.084000e-02
-1.790000e-03,2.431733e+00,-1.009333e-02
-1.785000e-03,2.422933e+00,-7.666667e-03
-1.780000e-03,2.418667e+00,-5.120000e-03
-1.775000e-03,2.433867e+00,-5.493333e-03
-1.770000e-03,2.422933e+00,-3.386667e-03
-1.765000e-03,2.428533e+00,-2.200000e-03
-1.760000e-03,2.431733e+00,-2.640000e-03
-1.755000e-03,2.430667e+00,-2.693333e-03
-1.750000e-03,2.429600e+00,-2.666667e-04
-1.745000e-03,2.430667e+00,1.093333e-03
-1.740000e-03,2.427467e+00,3.333333e-03
-1.735000e-03,2.425067e+00,3.280000e-03
-1.730000e-03,2.414133e+00,3.466667e-03
-1.725000e-03,2.425067e+00,3.146667e-03
-1.720000e-03,2.427467e+00,7.813334e-03
-1.715000e-03,2.425067e+00,8.120000e-03
-1.710000e-03,2.425067e+00,9.306666e-03
-1.705000e-03,2.429600e+00,9.560000e-03
-1.700000e-03,2.436000e+00,1.278667e-02
-1.695000e-03,2.416267e+00,1.234667e-02
-1.690000e-03,2.425067e+00,1.589333e-02
-1.685000e-03,2.432800e+00,1.894667e-02
-1.680000e-03,2.401067e+00,1.826667e-02
-1.675000e-03,2.414133e+00,1.714667e-02
-1.670000e-03,2.429600e+00,2.074667e-02
-1.665000e-03,2.425067e+00,1.857333e-02
-1.660000e-03,2.396533e+00,2.149333e-02
-1.655000e-03,2.430667e+00,2.310667e-02
-1.650000e-03,2.418667e+00,2.373333e-02
-1.645000e-03,2.433867e+00,2.392000e-02
-1.640000e-03,2.418667e+00,4.013333e-02
-1.635000e-03,2.428533e+00,2.433333e-02
-1.630000e-03,2.422933e+00,2.784000e-02
-1.625000e-03,2.433867e+00,2.858667e-02
-1.620000e-03,2.409867e+00,2.273333e-02
-1.615000e-03,2.429600e+00,3.050667e-02
-1.610000e-03,2.427467e+00,3.057333e-02
-1.605000e-03,2.420800e+00,3.312000e-02
-1.600000e-03,2.409867e+00,3.269333e-02
-1.595000e-03,2.428533e+00,3.288000e-02
-1.590000e-03,2.429600e+00,3.468000e-02
-1.585000e-03,2.432800e+00,3.517333e-02
-1.580000e-03,2.418667e+00,3.566667e-02
-1.575000e-03,2.430667e+00,3.704000e-02
-1.570000e-03,2.429600e+00,3.928000e-02
-1.565000e-03,2.425067e+00,4.108000e-02
-1.560000e-03,2.431733e+00,5.433333e-02
-1.555000e-03,2.430667e+00,4.089333e-02
-1.550000e-03,2.427467e+00,4.462667e-02
-1.545000e-03,2.433867e+00,4.437333e-02
-1.540000e-03,2.422933e+00,4.313333e-02
-1.535000e-03,2.428533e+00,4.432000e-02
-1.530000e-03,2.425067e+00,4.786666e-02
-1.525000e-03,2.428533e+00,4.786666e-02
-1.520000e-03,2.427467e+00,5.085333e-02
-1.515000e-03,2.440533e+00,5.016000e-02
-1.510000e-03,2.414133e+00,5.308000e-02
-1.505000e-03,2.432800e+00,5.128000e-02
-1.500000e-03,-2.438133e+00,5.134667e-02
-1.495000e-03,-2.505067e+00,5.221333e-02
-1.490000e-03,-2.530133e+00,4.910666e-02
-1.485000e-03,-2.518133e+00,4.562667e-02
-1.480000e-03,-2.543467e+00,4.586667e-02
-1.475000e-03,-2.518133e+00,4.432000e-02
-1.470000e-03,-2.506133e+00,4.313333e-02
-1.465000e-03,-2.507200e+00,4.214667e-02
-1.460000e-03,-2.512800e+00,3.940000e-02
-1.455000e-03,-2.507200e+00,3.617333e-02
-1.450000e-03,-2.512800e+00,3.554667e-02
-1.445000e-03,-2.498400e+00,3.400000e-02
-1.440000e-03,-2.521333e+00,3.517333e-02
-1.435000e-03,-2.499467e+00,2.877333e-02
-1.430000e-03,-2.508267e+00,3.032000e-02
-1.425000e-03,-2.513867e+00,2.845333e-02
-1.420000e-03,-2.517067e+00,2.697333e-02
-1.415000e-03,-2.505067e+00,2.622667e-02
-1.410000e-03,-2.501600e+00,2.361333e-02
-1.405000e-03,-2.519200e+00,2.105333e-02
-1.400000e-03,-2.512800e+00,1.974667e-02
-1.395000e-03,-2.528000e+00,1.876000e-02
-1.390000e-03,-2.514933e+00,1.738667e-02
-1.385000e-03,-2.514933e+00,1.570667e-02
-1.380000e-03,-2.517067e+00,1.626667e-02
-1.375000e-03,-2.510400e+00,1.472000e-02
-1.370000e-03,-2.514933e+00,1.453333e-02
-1.365000e-03,-2.530133e+00,1.054667e-02
-1.360000e-03,-2.521333e+00,1.105333e-02
-1.355000e-03,-2.507200e+00,8.813334e-03
-1.350000e-03,-2.525867e+00,4.706667e-03
-1.345000e-03,-2.517067e+00,4.706667e-03
-1.340000e-03,-2.508267e+00,4.573334e-03
-1.335000e-03,-2.502933e+00,3.466667e-03
-1.330000e-03,-2.521333e+00,1.973333e-03
-1.325000e-03,-2.528000e+00,1.280000e-03
-1.320000e-03,-2.508267e+00,-2.133333e-03
-1.315000e-03,-2.523733e+00,-5.200000e-04
-1.310000e-03,-2.517067e+00,-2.760000e-03
-1.305000e-03,-2.520267e+00,-4.373333e-03
-1.300000e-03,-2.521333e+00,-4.866667e-03
-1.295000e-03,-2.526933e+00,-8.360000e-03
-1.290000e-03,-2.528000e+00,-8.480000e-03
-1.285000e-03,-2.526933e+00,-8.666666e-03
-1.280000e-03,-2.521333e+00,-9.106667e-03
-1.275000e-03,-2.528000e+00,-1.172000e-02
-1.270000e-03,-2.512800e+00,-1.320000e-02
-1.265000e-03,-2.518133e+00,-1.357333e-02
-1.260000e-03,-2.521333e+00,-1.606667e-02
-1.255000e-03,-2.516000e+00,-1.488000e-02
-1.250000e-03,-2.521333e+00,-1.681333e-02
-1.245000e-03,-2.524800e+00,-2.036000e-02
-1.240000e-03,-2.552000e+00,-2.054667e-02
-1.235000e-03,-2.516000e+00,-2.302667e-02
-1.230000e-03,-2.523733e+00,-2.166667e-02
-1.225000e-03,-2.512800e+00,-2.346667e-02
-1.220000e-03,-2.517067e+00,-2.526667e-02
-1.215000e-03,-2.508267e+00,-2.850667e-02
-1.210000e-03,-2.501600e+00,-2.664000e-02
-1.205000e-03,-2.519200e+00,-2.837333e-02
-1.200000e-03,-2.534667e+00,-3.149333e-02
-1.195000e-03,-2.518133e+00,-3.112000e-02
-1.190000e-03,-2.530133e+00,-3.198666e-02
-1.185000e-03,-2.534667e+00,-3.366667e-02
-1.180000e-03,-2.521333e+00,-3.248000e-02
-1.175000e-03,-2.512800e+00,-3.504000e-02
-1.170000e-03,-2.521333e+00,-3.522667e-02
-1.165000e-03,-2.530133e+00,-3.472000e-02
-1.160000e-03,-2.517067e+00,-3.820000e-02
-1.155000e-03,-2.522667e+00,-3.994667e-02
-1.150000e-03,-2.528000e+00,-4.020000e-02
-1.145000e-03,-2.529067e+00,-4.318667e-02
-1.140000e-03,-2.495200e+00,-4.144000e-02
-1.135000e-03,-2.512800e+00,-4.230667e-02
-1.130000e-03,-2.525867e+00,-4.330667e-02
-1.125000e-03,-2.535733e+00,-4.634667e-02
-1.120000e-03,-2.525867e+00,-4.890667e-02
-1.115000e-03,-2.507200e+00,-4.716000e-02
-1.110000e-03,-2.519200e+00,-4.865333e-02
-1.105000e-03,-2.521333e+00,-5.040000e-02
-1.100000e-03,-2.525867e+00,-5.138667e-02
-1.095000e-03,-2.535733e+00,-5.152000e-02
-1.090000e-03,-2.519200e+00,-5.374667e-02
-1.085000e-03,-2.533600e+00,-5.238667e-02
-1.080000e-03,-2.521333e+00,-5.388000e-02
-1.075000e-03,-2.530133e+00,-5.537333e-02
-1.070000e-03,-2.521333e+00,-5.673333e-02
-1.065000e-03,-2.531200e+00,-5.929333e-02
-1.060000e-03,-2.525867e+00,-6.009333e-02
-1.055000e-03,-2.526933e+00,-6.009333e-02
-1.050000e-03,-2.534667e+00,-6.072000e-02
-1.045000e-03,-2.512800e+00,-6.208000e-02
-1.040000e-03,-2.525867e+00,-6.184000e-02
-1.035000e-03,-2.525867e+00,-6.289333e-02
-1.030000e-03,-2.528000e+00,-6.333333e-02
-1.025000e-03,-2.523733e+00,-6.501333e-02
-1.020000e-03,-2.530133e+00,-6.432000e-02
-1.015000e-03,-2.536800e+00,-6.625333e-02
-1.010000e-03,-2.510400e+00,-6.929334e-02
-1.005000e-03,-2.517067e+00,-6.942666e-02
-1.000000e-03,-8.602667e-01,-7.078667e-02
-9.950000e-04,2.417600e+00,-6.849334e-02
-9.900000e-04,2.420800e+00,-6.632000e-02
-9.850000e-04,2.427467e+00,-6.476000e-02
-9.800000e-04,2.418667e+00,-6.009333e-02
-9.750000e-04,2.420800e+00,-6.146667e-02
-9.700000e-04,2.405333e+00,-5.922667e-02
-9.650000e-04,2.424000e+00,-5.693333e-02
-9.600000e-04,2.401067e+00,-5.636000e-02
-9.550000e-04,2.427467e+00,-5.574667e-02
-9.500000e-04,2.425067e+00,-5.549333e-02
-9.450000e-04,2.417600e+00,-5.040000e-02
-9.400000e-04,2.427467e+00,-5.014667e-02
-9.350000e-04,2.420800e+00,-4.902667e-02
-9.300000e-04,2.422933e+00,-4.690666e-02
-9.250000e-04,2.419733e+00,-4.672000e-02
-9.200000e-04,2.427467e+00,-4.293333e-02
-9.150000e-04,2.427467e+00,-4.312000e-02
-9.100000e-04,2.431733e+00,-4.156000e-02
-9.050000e-04,2.416267e+00,-4.094667e-02
-9.000000e-04,2.405333e+00,-3.920000e-02
-8.950000e-04,2.429600e+00,-3.726667e-02
-8.900000e-04,2.425067e+00,-3.534667e-02
-8.850000e-04,2.422933e+00,-3.441333e-02
-8.800000e-04,2.436000e+00,-3.273333e-02
-8.750000e-04,2.426133e+00,-3.068000e-02
-8.700000e-04,2.418667e+00,-2.974667e-02
-8.650000e-04,2.430667e+00,-2.944000e-02
-8.600000e-04,2.427467e+00,-2.601333e-02
-8.550000e-04,2.439467e+00,-2.489333e-02
-8.500000e-04,2.416267e+00,-2.353333e-02
-8.450000e-04,2.421867e+00,-2.346667e-02
-8.400000e-04,2.414133e+00,-2.278667e-02
-8.350000e-04,2.413067e+00,-1.880000e-02
-8.300000e-04,2.425067e+00,-1.992000e-02
-8.250000e-04,2.429600e+00,-1.756000e-02
-8.200000e-04,2.431733e+00,-1.856000e-02
-8.150000e-04,2.431733e+00,-1.581333e-02
-8.100000e-04,2.422933e+00,-1.345333e-02
-8.050000e-04,2.430667e+00,-1.072000e-02
-8.000000e-04,2.449333e+00,-1.233333e-02
-7.950000e-04,2.424000e+00,-1.078667e-02
-7.900000e-04,2.420800e+00,-9.973333e-03
-7.850000e-04,2.406400e+00,-6.613333e-03
-7.800000e-04,2.422933e+00,-6.613333e-03
-7.750000e-04,2.425067e+00,-6.800000e-03
-7.700000e-04,2.431733e+00,-4.493333e-03
-7.650000e-04,2.426133e+00,-2.080000e-03
-7.600000e-04,2.401067e+00,-8.933333e-04
-7.550000e-04,2.431733e+00,-1.946667e-03
-7.500000e-04,2.420800e+00,2.586667e-03
-7.450000e-04,2.431733e+00,1.653333e-03
-7.400000e-04,2.427467e+00,5.080000e-03
-7.350000e-04,2.417600e+00,3.213333e-03
-7.300000e-04,2.429600e+00,3.466667e-03
-7.250000e-04,2.424000e+00,4.893333e-03
-7.200000e-04,2.418667e+00,7.320000e-03
-7.150000e-04,2.400000e+00,8.866667e-03
-7.100000e-04,2.438400e+00,9.800000e-03
-7.050000e-04,2.416267e+00,1.154667e-02
-7.000000e-04,2.418667e+00,1.402667e-02
-6.950000e-04,2.434933e+00,1.173333e-02
-6.900000e-04,2.422933e+00,1.502667e-02
-6.850000e-04,2.415467e+00,1.540000e-02
-6.800000e-04,2.440533e+00,1.577333e-02
-6.750000e-04,2.433867e+00,1.682667e-02
-6.700000e-04,2.436000e+00,1.689333e-02
-6.650000e-04,2.420800e+00,1.974667e-02
-6.600000e-04,2.418667e+00,2.074667e-02
-6.550000e-04,2.429600e+00,2.298667e-02
-6.500000e-04,2.438400e+00,2.448000e-02
-6.450000e-04,2.440533e+00,2.441333e-02
-6.400000e-04,2.427467e+00,2.497333e-02
-6.350000e-04,2.428533e+00,2.752000e-02
-6.300000e-04,2.422933e+00,2.660000e-02
-6.250000e-04,2.413067e+00,2.870667e-02
-6.200000e-04,2.418667e+00,2.970667e-02
-6.150000e-04,2.414133e+00,2.802667e-02
-6.100000e-04,2.431733e+00,3.169333e-02
-6.050000e-04,2.420800e+00,3.412000e-02
-6.000000e-04,2.418667e+00,3.269333e-02
-5.950000e-04,2.427467e+00,3.461333e-02
-5.900000e-04,2.418667e+00,3.542667e-02
-5.850000e-04,2.431733e+00,3.548000e-02
-5.800000e-04,2.431733e+00,3.716000e-02
-5.750000e-04,2.432800e+00,3.797333e-02
-5.700000e-04,2.429600e+00,4.077333e-02
-5.650000e-04,2.424000e+00,3.984000e-02
-5.600000e-04,2.414133e+00,4.089333e-02
-5.550000e-04,2.419733e+00,4.208000e-02
-5.500000e-04,2.429600e+00,4.425333e-02
-5.450000e-04,2.422933e+00,4.362667e-02
-5.400000e-04,2.409867e+00,4.289333e-02
-5.350000e-04,2.461333e+00,4.593333e-02
-5.300000e-04,2.425067e+00,4.773333e-02
-5.250000e-04,2.424000e+00,4.922667e-02
-5.200000e-04,2.427467e+00,4.686667e-02
-5.150000e-04,2.421867e+00,4.910666e-02
-5.100000e-04,2.418667e+00,5.172000e-02
-5.050000e-04,2.427467e+00,5.072000e-02
-5.000000e-04,-2.429333e+00,5.034667e-02
-4.950000e-04,-2.533600e+00,5.240000e-02
-4.900000e-04,-2.534667e+00,4.910666e-02
-4.850000e-04,-2.524800e+00,4.792000e-02
-4.800000e-04,-2.512800e+00,4.637333e-02
-4.750000e-04,-2.517067e+00,4.500000e-02
-4.700000e-04,-2.506133e+00,4.152000e-02
-4.650000e-04,-2.509333e+00,4.177333e-02
-4.600000e-04,-2.508267e+00,3.716000e-02
-4.550000e-04,-2.506133e+00,3.692000e-02
-4.500000e-04,-2.514933e+00,3.505333e-02
-4.450000e-04,-2.508267e+00,3.400000e-02
-4.400000e-04,-2.525867e+00,3.218667e-02
-4.350000e-04,-2.516000e+00,3.256000e-02
-4.300000e-04,-2.508267e+00,3.020000e-02
-4.250000e-04,-2.510400e+00,2.796000e-02
-4.200000e-04,-2.525867e+00,2.746667e-02
-4.150000e-04,-2.517067e+00,2.473333e-02
-4.100000e-04,-2.517067e+00,2.361333e-02
-4.050000e-04,-2.522667e+00,2.249333e-02
-4.000000e-04,-2.534667e+00,1.974667e-02
-3.950000e-04,-2.520267e+00,1.813333e-02
-3.900000e-04,-2.523733e+00,1.677333e-02
-3.850000e-04,-2.521333e+00,1.633333e-02
-3.800000e-04,-2.508267e+00,1.229333e-02
-3.750000e-04,-2.520267e+00,1.533333e-02
-3.700000e-04,-2.528000e+00,1.316000e-02
-3.650000e-04,-2.513867e+00,1.154667e-02
-3.600000e-04,-2.530133e+00,1.105333e-02
-3.550000e-04,-2.524800e+00,8.680000e-03
-3.500000e-04,-2.521333e+00,8.680000e-03
-3.450000e-04,-2.528000e+00,7.746667e-03
-3.400000e-04,-2.517067e+00,4.573334e-03
-3.350000e-04,-2.513867e+00,4.800000e-04
-3.300000e-04,-2.510400e+00,2.466667e-03
-3.250000e-04,-2.519200e+00,1.973333e-03
-3.200000e-04,-2.525867e+00,-4.000000e-04
-3.150000e-04,-2.524800e+00,-1.200000e-03
-3.100000e-04,-2.525867e+00,-3.626667e-03
-3.050000e-04,-2.524800e+00,-4.813334e-03
-3.000000e-04,-2.517067e+00,-7.360000e-03
-2.950000e-04,-2.521333e+00,-7.053333e-03
-2.900000e-04,-2.530133e+00,-5.746667e-03
-2.850000e-04,-2.518133e+00,-1.165333e-02
-2.800000e-04,-2.517067e+00,-1.084000e-02
-2.750000e-04,-2.522667e+00,-1.202667e-02
-2.700000e-04,-2.525867e+00,-1.333333e-02
-2.650000e-04,-2.526933e+00,-1.432000e-02
-2.600000e-04,-2.508267e+00,-1.506667e-02
-2.550000e-04,-2.510400e+00,-1.768000e-02
-2.500000e-04,-2.517067e+00,-1.856000e-02
-2.450000e-04,-2.520267e+00,-1.942667e-02
-2.400000e-04,-2.517067e+00,-2.005333e-02
-2.350000e-04,-2.520267e+00,-2.153333e-02
-2.300000e-04,-2.530133e+00,-2.440000e-02
-2.250000e-04,-2.534667e+00,-2.428000e-02
-2.200000e-04,-2.530133e+00,-2.452000e-02
-2.150000e-04,-2.517067e+00,-2.558667e-02
-2.100000e-04,-2.528000e+00,-2.776000e-02
-2.050000e-04,-2.523733e+00,-2.769333e-02
-2.000000e-04,-2.552000e+00,-2.874667e-02
-1.950000e-04,-2.520267e+00,-3.130667e-02
-1.900000e-04,-2.528000e+00,-3.024000e-02
-1.850000e-04,-2.525867e+00,-3.261333e-02
-1.800000e-04,-2.525867e+00,-3.497333e-02
-1.750000e-04,-2.526933e+00,-3.472000e-02
-1.700000e-04,-2.528000e+00,-3.646667e-02
-1.650000e-04,-2.523733e+00,-3.689333e-02
-1.600000e-04,-2.530133e+00,-3.721333e-02
-1.550000e-04,-2.528000e+00,-3.882667e-02
-1.500000e-04,-2.525867e+00,-3.957333e-02
-1.450000e-04,-2.534667e+00,-4.088000e-02
-1.400000e-04,-2.512800e+00,-4.144000e-02
-1.350000e-04,-2.535733e+00,-4.118667e-02
-1.300000e-04,-2.512800e+00,-4.480000e-02
-1.250000e-04,-2.526933e+00,-4.734667e-02
-1.200000e-04,-2.525867e+00,-4.741333e-02
-1.150000e-04,-2.521333e+00,-4.921333e-02
-1.100000e-04,-2.514933e+00,-4.840000e-02
-1.050000e-04,-2.526933e+00,-4.877333e-02
-1.000000e-04,-2.530133e+00,-4.940000e-02
-9.500000e-05,-2.530133e+00,-5.225333e-02
-9.000000e-05,-2.536800e+00,-5.374667e-02
-8.500000e-05,-2.519200e+00,-5.294667e-02
-8.000000e-05,-2.521333e+00,-5.512000e-02
-7.500000e-05,-2.507200e+00,-5.617333e-02
-7.000000e-05,-2.521333e+00,-5.500000e-02
-6.500000e-05,-2.524800e+00,-5.761333e-02
-6.000000e-05,-2.525867e+00,-5.860000e-02
-5.500000e-05,-2.524800e+00,-6.040000e-02
-5.000000e-05,-2.528000e+00,-6.072000e-02
-4.500000e-05,-2.542133e+00,-6.034667e-02
-4.000000e-05,-2.525867e+00,-6.282666e-02
-3.500000e-05,-2.526933e+00,-6.394666e-02
-3.000000e-05,-2.517067e+00,-6.345333e-02
-2.500000e-05,-2.525867e+00,-6.413333e-02
-2.000000e-05,-2.543467e+00,-6.880000e-02
-1.500000e-05,-2.521333e+00,-6.786667e-02
-1.000000e-05,-2.532267e+00,-6.494667e-02
-5.000000e-06,-2.535733e+00,-6.793334e-02
-1.746921e-17,-8.341333e-01,-6.854667e-02
5.000000e-06,2.409867e+00,-6.650667e-02
1.000000e-05,2.433867e+00,-6.656000e-02
1.500000e-05,2.418667e+00,-6.538667e-02
